id,crew_id,movie_id
13605,8339,639
13606,8340,28
13607,8340,95
13608,8342,28
13609,8344,28
13610,8327,28
13611,1402117,28
13612,1402117,497
13613,8643,28
13614,8643,600
13615,8346,28
13616,8346,111
13617,52838,28
13618,1411001,28
13619,1298944,28
13620,1172042,28
13621,3177,28
13622,3177,240
13623,3177,1213
13624,3177,9428
13625,3178,28
13626,3178,240
13627,4984,335
13628,4954,335
13629,4986,335
13630,4986,938
13631,4955,335
13632,4955,923
13633,4956,335
13634,4956,1278
13635,19800,1892
13636,10668,1892
13637,1437273,769
13638,1437273,9552
13639,1437273,11005
13640,1458528,769
13641,1458530,769
13642,1458530,1597
13643,1458530,106646
13644,388770,769
13645,388770,1422
13646,1411523,769
13647,1411523,7191
13648,142162,769
13649,1407027,769
13650,1407027,14306
13651,1407027,312221
13652,112576,769
13653,1762329,769
13654,1701297,769
13655,1078050,769
13656,11474,769
13657,1762315,769
13658,1762317,769
13659,1762320,769
13660,7493,769
13661,10573,769
13662,10573,607
13663,10573,350
13664,10573,14306
13665,10573,39514
13666,10573,203833
13667,10573,262500
13668,1701310,769
13669,1762322,769
13670,1762323,769
13671,1762325,769
13672,1762328,769
13673,6866,769
13674,6866,671
13675,6866,8619
13676,6866,7453
13677,1762331,769
13678,1762332,769
13679,5053,348
13680,915,348
13681,915,70981
13682,5054,348
13683,5046,348
13684,5046,861
13685,5046,180
13686,5055,348
13687,5057,348
13688,9136,348
13689,23349,348
13690,23349,279
13691,1378834,348
13692,1378835,348
13693,1378836,348
13694,1378837,348
13695,1378838,348
13696,11357,766
13697,11357,764
13698,11357,109428
13699,7629,766
13700,11468,766
13701,11468,765
13702,11468,764
13703,11758,766
13704,11759,766
13705,11760,766
13706,11762,766
13707,2160,5528
13708,2186,2501
13709,2186,4108
13710,2186,8681
13711,2186,240832
13712,20827,346
13713,34380,346
13714,70129,346
13715,33132,346
13716,21907,79
13717,143707,346
13718,143707,548
13719,1534577,346
13720,1633,146
13721,6934,539
13722,6934,571
13723,6935,539
13724,7299,539
13725,7300,539
13726,7305,539
13727,7306,539
13728,7307,539
13729,7308,539
13730,7308,571
13731,7309,539
13732,7309,571
13733,7311,539
13734,27006,539
13735,1185253,539
13736,1339685,539
13737,1574697,539
13738,1261,525
13739,1261,105
13740,1261,117
13741,7183,525
13742,7186,525
13743,7186,1091
13744,7186,6978
13745,55226,525
13746,55232,525
13747,122106,525
13748,122131,525
13749,122132,525
13750,122133,525
13751,1907337,525
13752,3102,240
13753,3179,240
13754,557873,240
13755,557873,1541
13756,1409008,240
13757,1419935,240
13758,18373,240
13759,1318751,240
13760,19254,240
13761,1343811,240
13762,1343811,637
13763,16654,240
13764,1359894,240
13765,8591,240
13766,8591,578
13767,1626342,240
13768,3085,240
13769,1469560,240
13770,1469560,9277
13771,1469560,587
13772,1630221,240
13773,1630221,137
13774,1630221,968
13775,1518593,240
13776,1518593,968
13777,1511706,240
13778,5016,600
13779,5016,694
13780,5016,345
13781,5016,3175
13782,5016,644
13783,5019,600
13784,5019,345
13785,5019,277
13786,5020,600
13787,5020,345
13788,5021,600
13789,5021,694
13790,5021,345
13791,5021,652
13792,5021,118
13793,5021,82992
13794,5021,150689
13795,8642,600
13796,8644,600
13797,8645,600
13798,8647,600
13799,8648,600
13800,8649,600
13801,8651,600
13802,8652,600
13803,8653,600
13804,8653,5915
13805,12785,600
13806,12785,98
13807,12785,855
13808,12785,1495
13809,12785,752
13810,12785,9693
13811,12785,83542
13812,183617,600
13813,961111,600
13814,961111,259693
13815,1407672,600
13816,1407672,18
13817,1451432,600
13818,1451434,600
13819,1451435,600
13820,1451436,600
13821,1451437,600
13822,1580760,600
13823,1603859,600
13824,1603859,98
13825,750,279
13826,750,89
13827,750,1955
13828,3975,279
13829,4007,279
13830,4008,279
13831,4008,11005
13832,4009,279
13833,4011,279
13834,957046,279
13835,957928,279
13836,957928,4547
13837,1191860,279
13838,1248681,279
13839,1304249,279
13840,1397291,279
13841,1487281,279
13842,1532202,279
13843,1541285,279
13844,1304,311
13845,1304,192
13846,1304,118
13847,3662,311
13848,3662,1578
13849,3662,11778
13850,4656,311
13851,4657,311
13852,4657,46738
13853,4660,311
13854,4668,311
13855,4669,311
13856,4674,311
13857,4675,311
13858,4676,311
13859,4677,311
13860,4678,311
13861,4667,311
13862,32048,311
13863,50818,311
13864,69973,311
13865,138247,311
13866,234556,311
13867,1344882,311
13868,2554,1578
13869,16538,1578
13870,16538,1367
13871,16538,984
13872,12437,1578
13873,12437,840
13874,8887,1578
13875,9850,1578
13876,14098,1578
13877,16514,1578
13878,16514,1366
13879,16514,1367
13880,16514,80274
13881,16514,312221
13882,16519,1578
13883,16519,1366
13884,16522,1578
13885,16522,1366
13886,16522,1367
13887,17657,1578
13888,76701,1578
13889,76701,165
13890,66518,1578
13891,72861,1578
13892,72861,9475
13893,72861,3131
13894,72861,11324
13895,72861,106646
13896,113658,1578
13897,113658,11778
13898,113658,3034
13899,137192,1578
13900,552081,1578
13901,1050155,1578
13902,1116736,1578
13903,1116736,218
13904,1219553,1578
13905,1223861,1578
13906,1336507,1578
13907,1422613,1578
13908,1432044,1578
13909,1432044,105
13910,1432044,74643
13911,1432044,77016
13912,1628998,1578
13913,1628998,9277
13914,1636371,1578
13915,10442,703
13916,10442,696
13917,10442,968
13918,10549,703
13919,10549,36668
13920,1027800,703
13921,77092,703
13922,1338883,703
13923,1411150,703
13924,10446,703
13925,1547258,703
13926,1421301,703
13927,29352,703
13928,19789,703
13929,10445,703
13930,10445,696
13931,10445,968
13932,1336842,703
13933,122092,703
13934,122092,968
13935,26988,111
13936,5236,387
13937,14776,387
13938,14776,984
13939,5239,387
13940,5240,387
13941,5240,34584
13942,5243,387
13943,5244,387
13944,5244,34584
13945,3750,387
13946,716356,387
13947,62585,387
13948,62585,34584
13949,1339061,387
13950,1339062,387
13951,1339063,387
13952,23338,387
13953,1339065,387
13954,1339066,387
13955,1339068,387
13956,1339068,1955
13957,1339070,387
13958,17810,387
13959,1339071,387
13960,1339072,387
13961,1339073,387
13962,5386,387
13963,1406223,387
13964,1406224,387
13965,1406226,387
13966,1406227,387
13967,1406228,387
13968,1406230,387
13969,1406232,387
13970,5322,9277
13971,5322,578
13972,5322,881
13973,5322,392
13974,9577,9277
13975,9577,642
13976,10005,9277
13977,10005,37247
13978,10005,665
13979,14499,9277
13980,14826,9277
13981,17916,9277
13982,17916,578
13983,17916,1580
13984,17916,840
13985,57138,9277
13986,57139,9277
13987,57141,9277
13988,92392,9277
13989,1056058,9277
13990,1072006,9277
13991,1193679,9277
13992,1233646,9277
13993,1299027,9277
13994,1316341,9277
13995,1339683,9277
13996,1389310,9277
13997,1455393,9277
13998,1455397,9277
13999,1535123,9277
14000,1558602,9277
14001,6648,490
14002,6650,490
14003,6651,490
14004,6652,490
14005,6653,490
14006,6654,490
14007,6655,490
14008,2724,218
14009,15783,218
14010,45090,218
14011,102903,218
14012,138631,218
14013,138631,36647
14014,138631,20453
14015,1024207,218
14016,1098702,218
14017,1159421,218
14018,1219264,218
14019,1219264,871
14020,1258399,218
14021,1314343,218
14022,1378191,218
14023,1378194,218
14024,1378195,218
14025,1378196,218
14026,1378197,218
14027,1378198,218
14028,1378201,218
14029,1378202,218
14030,1378202,2898
14031,1378203,218
14032,1378204,218
14033,1378206,218
14034,1378208,218
14035,1378211,218
14036,1397844,218
14037,1397844,140420
14038,1397844,177572
14039,1424531,218
14040,1511729,218
14041,1564492,218
14042,1564492,1213
14043,1172443,2118
14044,1172443,115
14045,1172443,550
14046,1172443,1700
14047,1172443,4547
14048,1172443,565
14049,1172443,594
14050,1172443,1949
14051,1172443,4922
14052,1172443,37799
14053,1172443,65754
14054,1172443,152601
14055,1172443,212778
14056,1172443,210577
14057,1172443,340666
14058,1400736,95
14059,1400736,2059
14060,1458054,2118
14061,1228,115
14062,1228,134
14063,9617,607
14064,9621,607
14065,9621,134
14066,9621,6977
14067,119665,462
14068,119665,161
14069,119665,163
14070,119665,137113
14071,587969,134
14072,587969,6977
14073,587969,86829
14074,1281538,489
14075,1281538,115
14076,1281538,6977
14077,1281538,86829
14078,1393396,136400
14079,1444908,14
14080,1444908,2567
14081,1444908,74643
14082,1444908,152601
14083,1444908,271110
14084,1444908,274870
14085,2690,207
14086,2690,37165
14087,2690,8619
14088,2691,207
14089,2707,207
14090,2707,320
14091,2708,207
14092,2709,207
14093,2709,8619
14094,959701,37247
14095,961075,37247
14096,97660,665
14097,9579,642
14098,9579,7340
14099,9579,6978
14100,12240,826
14101,12240,871
14102,12240,61791
14103,12240,119450
14104,12240,281338
14105,4066,826
14106,12241,826
14107,12242,826
14108,12243,826
14109,12247,826
14110,12291,829
14111,12020,829
14112,12020,805
14113,12294,829
14114,29758,901
14115,16516,1366
14116,16516,1885
14117,950463,2108
14118,1117353,2108
14119,1433983,9799
14120,10404,694
14121,2285,694
14122,5022,694
14123,5022,345
14124,5022,3175
14125,5022,1213
14126,10405,694
14127,3031,235
14128,3031,2108
14129,1288845,235
14130,68,832
14131,68,19
14132,157,832
14133,157,19
14134,9836,832
14135,11578,832
14136,12319,832
14137,12320,832
14138,12320,19
14139,12321,832
14140,13902,832
14141,11641,765
14142,11643,765
14143,11646,765
14144,11648,765
14145,11744,765
14146,11745,765
14147,11746,765
14148,11747,765
14149,59287,765
14150,59287,9741
14151,59287,24
14152,59287,1991
14153,59287,5876
14154,59287,16869
14155,59287,20504
14156,59287,68718
14157,98471,765
14158,107372,765
14159,107372,9741
14160,107372,24
14161,107372,11774
14162,107372,193756
14163,931858,765
14164,931858,587
14165,1189737,765
14166,1203390,765
14167,1262012,765
14168,14520,5925
14169,46611,5925
14170,77646,5925
14171,80728,5925
14172,5806,5925
14173,13782,5925
14174,14523,5925
14175,877,5925
14176,1894053,5925
14177,46555,5925
14178,1894057,5925
14179,14728,5925
14180,1894064,5925
14181,12113,11778
14182,14436,11778
14183,14436,3034
14184,14436,380
14185,14436,813
14186,14642,11778
14187,14642,9340
14188,14642,840
14189,14895,11778
14190,14895,193756
14191,14897,11778
14192,35499,11778
14193,31937,11778
14194,40150,11778
14195,41413,11778
14196,71734,11778
14197,119773,11778
14198,559902,11778
14199,1304326,11778
14200,1304326,7340
14201,1342636,11778
14202,1342637,11778
14203,1342638,11778
14204,1342640,11778
14205,1342641,11778
14206,1342642,11778
14207,1342643,11778
14208,1342645,11778
14209,1394924,11778
14210,1415965,11778
14211,1415965,676
14212,1415965,22
14213,1415965,587
14214,1415965,9509
14215,1415965,591
14216,1415965,60308
14217,1415965,228970
14218,1415965,263115
14219,1418825,11778
14220,1421911,11778
14221,1421915,11778
14222,1421919,11778
14223,1421920,11778
14224,1421921,11778
14225,1421922,11778
14226,1421923,11778
14227,1525,137
14228,118943,137
14229,118945,137
14230,118945,9361
14231,1526,137
14232,1530449,137
14233,1530449,9361
14234,1300922,137
14235,1327404,137
14236,1327404,155
14237,18274,137
14238,10066,137
14239,10066,609
14240,10066,587
14241,1481286,137
14242,1481286,3558
14243,23351,137
14244,1062468,137
14245,1639858,137
14246,1433316,137
14247,1522745,137
14248,1522745,4147
14249,1522745,155
14250,1535307,137
14251,1535307,9361
14252,1639865,137
14253,1639865,117
14254,15325,137
14255,91106,137
14256,91106,11005
14257,3717,33
14258,3719,33
14259,3721,33
14260,23816,33
14261,23816,1954
14262,23816,40807
14263,45429,33
14264,84220,33
14265,114512,33
14266,175871,33
14267,230128,33
14268,947682,33
14269,957821,33
14270,957821,1954
14271,957821,2048
14272,1043608,33
14273,1043608,984
14274,1198767,33
14275,1324920,33
14276,1402203,33
14277,1410589,33
14278,1426735,33
14279,1426735,157336
14280,1433998,33
14281,1457898,33
14282,1538127,33
14283,1538127,70
14284,1538127,3580
14285,1544518,33
14286,1597149,33
14287,1597150,33
14288,8883,642
14289,8883,621
14290,1058,105
14291,1058,165
14292,1058,196
14293,1162118,105
14294,1162118,165
14295,1544697,105
14296,1398946,105
14297,1398946,380
14298,1398946,640
14299,1398946,2048
14300,1398946,61791
14301,1398946,76170
14302,1398946,246655
14303,1490038,105
14304,1544698,105
14305,1298887,105
14306,735,105
14307,735,89
14308,1534938,105
14309,1538745,105
14310,16474,105
14311,16474,2898
14312,7036,105
14313,1198496,105
14314,1198496,5876
14315,1198496,82702
14316,5163,105
14317,5163,380
14318,14189,18785
14319,83791,89
14320,9585,642
14321,9585,1367
14322,11443,871
14323,13265,871
14324,14526,497
14325,14526,4147
14326,14526,640
14327,14526,594
14328,14526,591
14329,18639,871
14330,195854,871
14331,217763,871
14332,1394775,98
14333,1537178,391
14334,1537178,938
14335,185,149
14336,1677,149
14337,1690,149
14338,1691,149
14339,1692,149
14340,1694,149
14341,1695,149
14342,1696,149
14343,1697,149
14344,1697,128
14345,1697,129
14346,1697,12477
14347,1697,8392
14348,1697,10515
14349,1697,16859
14350,1697,11621
14351,1697,4935
14352,1697,12429
14353,1698,149
14354,1699,149
14355,1700,149
14356,1701,149
14357,1702,149
14358,929975,149
14359,1065197,149
14360,1801494,149
14361,1456632,149
14362,1456632,24
14363,1456632,11621
14364,1456632,4935
14365,1456632,149870
14366,1842763,149
14367,7732,563
14368,7732,591
14369,7732,13448
14370,9217,2109
14371,9217,984
14372,13861,968
14373,3460,3034
14374,6847,3034
14375,9582,3034
14376,9582,642
14377,12116,3034
14378,14779,3034
14379,14779,984
14380,14780,3034
14381,14780,984
14382,16533,3034
14383,16533,1367
14384,16574,3034
14385,30918,3034
14386,60790,3034
14387,117709,3034
14388,166335,3034
14389,1194472,3034
14390,1194472,38050
14391,1194472,74643
14392,1194472,328425
14393,1442518,3034
14394,1442518,2898
14395,1461645,3034
14396,1534228,3034
14397,1559470,3034
14398,1559471,3034
14399,1559471,984
14400,1559485,3034
14401,1559495,3034
14402,1559496,3034
14403,1597776,3034
14404,4434,793
14405,607,79
14406,13848,914
14407,13848,901
14408,13848,3082
14409,9081,914
14410,14020,914
14411,14020,901
14412,14020,3082
14413,14021,914
14414,14021,901
14415,14021,3082
14416,14022,914
14417,14022,3082
14418,14023,914
14419,14023,1580
14420,14025,914
14421,14026,914
14422,424103,914
14423,1041524,914
14424,1506044,914
14425,1494862,914
14426,14019,914
14427,14019,3082
14428,1499672,914
14429,69813,914
14430,88646,914
14431,11428,756
14432,11428,3170
14433,11430,756
14434,1281066,756
14435,70650,756
14436,1808200,756
14437,29798,756
14438,1808180,756
14439,1808181,756
14440,1808182,756
14441,67826,756
14442,974330,756
14443,2522,756
14444,1564900,756
14445,233471,756
14446,17909,1580
14447,14845,5548
14448,44048,5548
14449,12415,6479
14450,12415,39254
14451,10003,665
14452,10004,665
14453,10006,665
14454,10007,665
14455,6791,665
14456,10009,665
14457,10010,665
14458,10011,665
14459,10013,665
14460,10015,665
14461,10016,665
14462,940777,665
14463,10002,665
14464,1397072,665
14465,1194837,665
14466,103423,665
14467,1569881,665
14468,14862,665
14469,11626,665
14470,1600058,665
14471,1600511,665
14472,14010,665
14473,67807,665
14474,70044,665
14475,25796,665
14476,11438,665
14477,72067,665
14478,1098541,665
14479,1111417,665
14480,1765,665
14481,1580317,665
14482,958171,665
14483,1208040,665
14484,67865,9799
14485,1344278,4133
14486,1344278,7299
14487,1344278,285
14488,715,89
14489,715,87
14490,715,856
14491,736,89
14492,751,89
14493,751,165
14494,751,196
14495,751,861
14496,7024,89
14497,7024,509
14498,8922,89
14499,8922,87
14500,10213,89
14501,10754,89
14502,10754,1487
14503,32355,89
14504,32355,594
14505,32355,1571
14506,32355,13804
14507,102595,89
14508,1042415,89
14509,1415957,89
14510,1415957,853
14511,1415957,423
14512,1415957,118
14513,1415957,9392
14514,1564469,89
14515,4786,783
14516,11845,783
14517,11862,783
14518,12810,783
14519,13745,783
14520,63913,783
14521,63913,1955
14522,165708,783
14523,165708,17431
14524,231355,783
14525,1003649,783
14526,1035289,783
14527,1090257,783
14528,1593085,783
14529,1593085,857
14530,1593085,1955
14531,1593085,671
14532,1593085,9693
14533,1602727,783
14534,1606848,783
14535,12759,853
14536,14777,984
14537,8969,8055
14538,8374,18
14539,8374,9693
14540,8374,8909
14541,8374,76341
14542,23968,331214
14543,23973,1640
14544,74969,1541
14545,1531899,1541
14546,1558700,4147
14547,1558700,272
14548,1558700,1262
14549,1549590,9475
14550,1324652,607
14551,1324652,37165
14552,1324652,10312
14553,1324652,134
14554,1324652,7345
14555,1324652,60308
14556,1324652,157336
14557,1324652,321741
14558,1324652,308266
14559,1324652,374720
14560,9578,642
14561,9580,642
14562,9584,642
14563,9586,642
14564,9589,642
14565,9591,642
14566,9591,871
14567,9592,642
14568,3636,642
14569,9249,639
14570,9249,881
14571,9249,1700
14572,9249,1584
14573,9250,639
14574,9250,881
14575,9250,1700
14576,9250,7350
14577,9250,64690
14578,9250,136400
14579,9250,244786
14580,9250,242582
14581,9252,639
14582,9254,639
14583,9256,639
14584,8381,18
14585,1398118,4232
14586,1398118,20504
14587,1398118,210577
14588,18775,18
14589,14456,1621
14590,14459,1541
14591,14460,1955
14592,7394,571
14593,8234,571
14594,8235,571
14595,1389312,571
14596,1403771,571
14597,1392625,177677
14598,1400,6114
14599,1400,423
14600,1544,6114
14601,2873,6114
14602,66266,6114
14603,66266,10865
14604,66266,1487
14605,66266,5876
14606,66266,11253
14607,66266,49051
14608,57031,6114
14609,958722,6114
14610,1334400,1878
14611,1334400,64690
14612,1334400,256591
14613,1404901,44826
14614,1404901,106646
14615,969465,272
14616,91094,36647
14617,91095,36647
14618,91095,9799
14619,1401806,19995
14620,1408285,14
14621,1401631,676
14622,1401631,194662
14623,1401631,262500
14624,1401631,206647
14625,1401631,321741
14626,1323090,115
14627,1323090,95
14628,1323090,881
14629,1323090,676
14630,1323090,167
14631,1323090,8619
14632,1323090,594
14633,1323090,1635
14634,1323090,7551
14635,1323090,1571
14636,1323090,1858
14637,1323090,13804
14638,1323090,262500
14639,1425810,881
14640,1425810,297
14641,1425810,28178
14642,1534620,296098
14643,1728594,9475
14644,1728594,111
14645,27767,7340
14646,162085,7340
14647,53288,7340
14648,5632,7340
14649,5632,8741
14650,5632,1018
14651,5632,7345
14652,5632,281957
14653,1286344,7340
14654,1081673,7340
14655,1334478,7340
14656,1408661,7340
14657,1408662,7340
14658,1408663,7340
14659,1408664,7340
14660,1588238,7340
14661,13664,377
14662,13665,377
14663,13667,377
14664,13669,377
14665,13670,377
14666,13670,51497
14667,13670,109424
14668,13670,168259
14669,13670,337339
14670,13672,377
14671,13673,377
14672,13673,2787
14673,13674,377
14674,13675,377
14675,13678,377
14676,7199,9340
14677,1513639,671
14678,1513639,672
14679,42,553
14680,42,62215
14681,1634,553
14682,1174,553
14683,1174,62215
14684,3922,553
14685,3923,553
14686,3924,18
14687,3925,15472
14688,40268,324552
14689,62598,4232
14690,1471726,2034
14691,1471726,59967
14692,1471726,293660
14693,1471726,307081
14694,1471726,324552
14695,2511,180
14696,2511,11774
14697,33433,77877
14698,67887,11036
14699,20649,1640
14700,20649,1402
14701,20649,11321
14702,20649,50014
14703,20649,118340
14704,56759,38
14705,56759,152532
14706,8219,14
14707,8219,22803
14708,8219,45269
14709,8846,50646
14710,8846,84892
14711,8846,132363
14712,4148,9741
14713,4148,421
14714,16650,1573
14715,21796,1573
14716,21796,686
14717,21796,640
14718,21796,65754
14719,21796,157336
14720,41591,1573
14721,41591,607
14722,41591,563
14723,41591,9509
14724,51697,1573
14725,55245,1573
14726,55245,942
14727,60712,1573
14728,66167,1573
14729,66167,578
14730,66167,9475
14731,117406,1573
14732,1231299,1573
14733,1337123,1573
14734,1337123,8619
14735,1423988,1573
14736,1423989,1573
14737,1423996,1573
14738,1423997,1573
14739,1424126,1573
14740,1424128,1573
14741,1424129,1573
14742,1424134,1573
14743,1424135,1573
14744,1424136,1573
14745,1424136,942
14746,1424137,1573
14747,1424137,557
14748,1424138,1573
14749,1424138,607
14750,1424138,7350
14751,1424139,1573
14752,1641795,1573
14753,1745,13475
14754,1745,54138
14755,1745,188927
14756,16252,861
14757,1802,154
14758,1801,154
14759,1788,154
14760,1788,9837
14761,1788,205
14762,1791,154
14763,2082,1368
14764,1803758,162
14765,1790,154
14766,1792,154
14767,1797,154
14768,1798,154
14769,1799,154
14770,1800,154
14771,1800,4951
14772,1803,154
14773,1803,10144
14774,1804,154
14775,20801,9023
14776,18344,11545
14777,2287,621
14778,2287,578
14779,2287,1367
14780,8876,621
14781,8877,621
14782,8878,621
14783,8879,621
14784,8881,621
14785,8882,621
14786,8882,813
14787,8884,621
14788,8888,621
14789,8889,621
14790,121347,621
14791,1485824,621
14792,1485825,621
14793,10056,609
14794,10058,609
14795,8554,578
14796,8555,578
14797,8556,578
14798,8573,578
14799,8586,578
14800,12435,578
14801,12435,840
14802,13942,578
14803,66222,578
14804,1416440,578
14805,1228010,578
14806,1511704,578
14807,1341399,578
14808,54776,6145
14809,545,2109
14810,545,11036
14811,546,7299
14812,546,38
14813,546,2048
14814,546,64688
14815,546,198277
14816,546,187017
14817,546,334533
14818,546,302946
14819,1401803,95
14820,1401803,120
14821,1401803,121
14822,1401803,122
14823,1401803,2048
14824,1401803,254
14825,1401803,36668
14826,1401803,19995
14827,1401803,49538
14828,1401803,24428
14829,1401803,68721
14830,1401803,101299
14831,1680739,597
14832,1680739,22
14833,1680739,20504
14834,11649,786
14835,11649,45317
14836,92371,60308
14837,1333223,134
14838,1333223,1429
14839,1333223,2567
14840,1333223,1422
14841,1333223,11324
14842,1333223,44826
14843,1333223,106646
14844,1333223,68730
14845,12841,11005
14846,14377,7299
14847,14377,2048
14848,14377,18785
14849,14377,57214
14850,1408316,22
14851,1408316,13223
14852,1408316,1771
14853,1408316,283995
14854,142159,5548
14855,57705,80274
14856,17403,1542
14857,12083,808
14858,12083,809
14859,21962,1542
14860,1128341,35
14861,1447499,10198
14862,1447499,38757
14863,1447499,82690
14864,1447499,109445
14865,434,4232
14866,434,3558
14867,434,2832
14868,434,69
14869,434,5176
14870,434,51540
14871,434,76170
14872,434,138832
14873,434,263115
14874,4059,4232
14875,7229,4232
14876,7229,1576
14877,7229,1487
14878,7229,2048
14879,7229,1571
14880,7229,5176
14881,7229,12162
14882,7229,82654
14883,7229,72190
14884,7229,76170
14885,7229,110415
14886,7229,227156
14887,7229,263115
14888,9352,4232
14889,9352,638
14890,12612,4232
14891,12612,10681
14892,28402,4232
14893,28402,2832
14894,28402,5176
14895,26458,4232
14896,35582,4232
14897,35582,69
14898,35582,5176
14899,25551,4232
14900,108143,4232
14901,108143,380
14902,113835,4232
14903,1115114,4232
14904,1197265,4232
14905,1377216,4232
14906,1377216,8619
14907,1415610,4232
14908,1415610,5176
14909,1415610,87502
14910,1415610,263115
14911,1424185,4232
14912,1424185,1571
14913,1463692,4232
14914,1463692,135397
14915,1475742,4232
14916,1528918,4232
14917,1530866,4232
14918,1530867,4232
14919,1550284,4232
14920,1553239,4232
14921,1556630,4232
14922,1580896,4232
14923,1580896,312221
14924,1589687,4232
14925,1636057,4232
14926,1636058,4232
14927,1636059,4232
14928,1636060,4232
14929,1636063,4232
14930,1752978,4232
14931,1752978,7350
14932,1778013,4232
14933,1778013,2118
14934,1797174,4232
14935,1797175,4232
14936,1797177,4232
14937,1797209,4232
14938,1797210,4232
14939,1797211,4232
14940,1797218,4232
14941,1797225,4232
14942,1797226,4232
14943,1797228,4232
14944,1797235,4232
14945,1797238,4232
14946,1797243,4232
14947,57450,9361
14948,1367662,9361
14949,1367662,9741
14950,1367662,321741
14951,1433705,9361
14952,1433705,7299
14953,37406,9361
14954,55241,9361
14955,1413000,9361
14956,1413000,337339
14957,1421239,9361
14958,1425823,9361
14959,1535395,9361
14960,1377230,9361
14961,1377230,8619
14962,1535398,9361
14963,1535399,9361
14964,91903,9361
14965,1056657,9361
14966,1408672,9361
14967,1408672,98
14968,1408672,8619
14969,1408672,263115
14970,1418021,9361
14971,1418021,106
14972,1535403,9361
14973,113073,9361
14974,113073,782
14975,113073,8619
14976,113073,69
14977,113073,1865
14978,113073,39254
14979,113073,1930
14980,113073,166426
14981,113073,293660
14982,113073,246655
14983,113073,286217
14984,113073,263115
14985,1377220,9361
14986,1377220,782
14987,1377220,8619
14988,1377220,272
14989,1377220,69
14990,1377220,5176
14991,1377220,155
14992,1377220,10201
14993,1377220,50646
14994,1377220,22970
14995,1377220,70981
14996,1377220,127585
14997,91913,9361
14998,1128243,9361
14999,65614,672
15000,65614,674
15001,65614,767
15002,65614,12444
15003,65614,12445
15004,65614,150689
15005,13009,866
15006,13009,10195
15007,13009,24428
15008,13009,118340
15009,13009,99861
15010,13009,284052
15011,29419,2666
15012,57699,9693
15013,53683,8741
15014,24177,1542
15015,16157,927
15016,61097,102899
15017,1786666,2118
15018,1728283,2024
15019,1728283,2059
15020,1549635,4951
15021,1549635,180
15022,1550636,644
15023,1550636,180
15024,1550636,1124
15025,1550636,140607
15026,1440287,9799
15027,1552176,2105
15028,59564,1538
15029,1400342,1579
15030,1651210,340666
15031,1394445,44115
15032,1394445,51497
15033,1389591,9799
15034,1389591,7350
15035,1389591,13804
15036,1411353,561
15037,1411353,83542
15038,16158,927
15039,9321,638
15040,20359,4951
15041,958921,7345
15042,958921,72976
15043,958921,321741
15044,49285,228161
15045,57295,161
15046,57295,163
15047,6223,638
15048,6223,46838
15049,5602,638
15050,5602,793
15051,5602,1955
15052,5602,1018
15053,5604,638
15054,5604,1018
15055,5634,638
15056,5634,793
15057,5634,1955
15058,5634,111
15059,5634,4512
15060,5634,76203
15061,6586,638
15062,9319,638
15063,9320,638
15064,9333,638
15065,9333,24
15066,9333,114150
15067,9333,328425
15068,9347,638
15069,9347,13804
15070,9347,107846
15071,9361,638
15072,9362,638
15073,9370,638
15074,9373,638
15075,9377,638
15076,9381,638
15077,9382,638
15078,9385,638
15079,9387,638
15080,9388,638
15081,9390,638
15082,9392,638
15083,9405,638
15084,9408,638
15085,9408,129670
15086,9408,334533
15087,9408,338766
15088,9409,638
15089,9409,1954
15090,9409,82693
15091,9410,638
15092,9417,638
15093,9418,638
15094,9418,297
15095,9419,638
15096,9419,1579
15097,9419,254470
15098,9422,638
15099,9423,638
15100,9423,1824
15101,9423,51540
15102,9425,638
15103,9426,638
15104,9427,638
15105,9427,73
15106,9427,924
15107,9427,238713
15108,9427,376867
15109,9428,638
15110,9435,638
15111,9435,73
15112,9438,638
15113,9439,638
15114,9439,686
15115,9439,64690
15116,9439,194662
15117,9439,281957
15118,9439,291805
15119,9439,308266
15120,9442,638
15121,9442,22970
15122,9445,638
15123,9446,638
15124,9447,638
15125,9453,638
15126,9460,638
15127,9461,638
15128,9463,638
15129,9470,638
15130,9517,638
15131,9531,638
15132,9536,638
15133,9548,638
15134,9554,638
15135,9566,638
15136,9567,638
15137,9568,638
15138,9568,49026
15139,9568,129670
15140,114274,638
15141,5164,9366
15142,5164,380
15143,5164,306819
15144,11958,9366
15145,11958,186
15146,57456,9366
15147,57457,9366
15148,57464,9366
15149,57465,9366
15150,57465,118
15151,57465,13885
15152,57465,369885
15153,56645,118
15154,224,9426
15155,224,59
15156,224,2252
15157,8315,9426
15158,8315,59
15159,8315,2252
15160,8315,68726
15161,13551,9426
15162,13551,924
15163,13551,59
15164,13551,2252
15165,1221444,1368
15166,3056,1278
15167,4502,10312
15168,4502,310
15169,12945,10312
15170,12945,813
15171,12945,310
15172,12945,136400
15173,12945,294254
15174,12945,285783
15175,12945,369885
15176,13223,425
15177,13223,557
15178,13223,9654
15179,13223,8619
15180,13223,9509
15181,13223,558
15182,13223,2048
15183,13223,11774
15184,13223,187
15185,13223,10681
15186,13223,50014
15187,58362,10312
15188,58362,310
15189,11312,11774
15190,113052,10312
15191,228439,10312
15192,228439,310
15193,1398854,310
15194,1399899,686
15195,1399899,180
15196,1463375,135397
